id	SAMPLE_NAME	sample_type	Plot_ID	COLLECTION_DATE	Year	Year_Cat	Fermentation_Timepoint	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	Unnamed: 0	average_rh	median_rh	maximum_rh	minimum_rh	cv_rh	GDD	average_temperature	median_temperature	maximum_temperature	minimum_temperature	accumulated_temperature	cv_temperature
364527_172-LP3-16S-0172	Lavaux_2021-09-30_must_Plot4_Row12/Vine10_ID10	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_247-LP3-16S-0247	Lavaux_2021-09-30_must_Plot4_Row12/Vine30_ID11	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_165-LP3-16S-0165	Lavaux_2021-09-30_must_Plot4_Row13/Vine20_ID12	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_068-LP3-16S-0068	Lavaux_2021-09-30_must_Plot4_Row14/Vine10_ID13	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_144-LP3-16S-0144	Lavaux_2021-09-30_must_Plot4_Row14/Vine30_ID14	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_174-LP3-16S-0174	Lavaux_2021-09-30_must_Plot4_Row15/Vine20_ID15	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_057-LP3-16S-0057	Lavaux_2021-09-30_must_Plot4_Row16/Vine10_ID16	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_034-LP3-16S-0034	Lavaux_2021-09-30_must_Plot4_Row16/Vine30_ID17	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_155-LP3-16S-0155	Lavaux_2021-09-30_must_Plot4_Row17/Vine20_ID18	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_139-LP3-16S-0139	Lavaux_2021-09-30_must_Plot4_Row18/Vine10_ID19	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364528_332-LP3-16S-0908	Lavaux_2021-09-30_must_Plot4_Row18/Vine30_ID20	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_210-LP3-16S-0210	Lavaux_2021-09-30_must_Plot4_Row19/Vine20_ID21	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_159-LP3-16S-0159	Lavaux_2021-09-30_must_Plot4_Row20/Vine10_ID22	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_018-LP3-16S-0018	Lavaux_2021-09-30_must_Plot4_Row20/Vine30_ID23	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_058-LP3-16S-0058	Lavaux_2021-09-30_must_Plot4_Row21/Vine20_ID24	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	NW	Cluster3	Cluster1	27	72.82861453294451	72.79239285714286	99.03658333333334	33.07826086956521	16.567322143078865	1325.721843007717	18.15426137659085	18.65095833333333	26.689636363636364	8.40175	2940.990343007717	22.58766724480928
364527_067-LP3-16S-0067	Lavaux_2021-09-30_must_Plot5_Row2/Vine10_ID25	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_008-LP3-16S-0008	Lavaux_2021-09-30_must_Plot5_Row2/Vine30_ID26	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_153-LP3-16S-0153	Lavaux_2021-09-30_must_Plot5_Row2/Vine50_ID27	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_131-LP3-16S-0131	Lavaux_2021-09-30_must_Plot5_Row3/Vine20_ID28	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_033-LP3-16S-0033	Lavaux_2021-09-30_must_Plot5_Row3/Vine40_ID29	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_038-LP3-16S-0038	Lavaux_2021-09-30_must_Plot5_Row4/Vine10_ID30	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_134-LP3-16S-0134	Lavaux_2021-09-30_must_Plot5_Row4/Vine31_ID31	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_037-LP3-16S-0037	Lavaux_2021-09-30_must_Plot5_Row4/Vine50_ID32	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_054-LP3-16S-0054	Lavaux_2021-09-30_must_Plot5_Row5/Vine20_ID33	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_059-LP3-16S-0059	Lavaux_2021-09-30_must_Plot5_Row5/Vine41_ID34	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_250-LP3-16S-0250	Lavaux_2021-09-30_must_Plot5_Row6/Vine12_ID35	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_066-LP3-16S-0066	Lavaux_2021-09-30_must_Plot5_Row6/Vine20_ID36	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364527_004-LP3-16S-0004	Lavaux_2021-09-30_must_Plot5_Row6/Vine30_ID37b	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	SW	Cluster3	Cluster3	30	70.38258361458806	70.19239393939394	95.96433333333331	32.83045833333333	16.33171410939929	1379.3471410988768	18.494554178817545	19.04736607142857	26.35140909090909	8.816374999999999	2996.1177769684423	22.10486652094672
364528_340-LP3-16S-0916	Lavaux_2021-09-30_must_Plot9_Row2/Vine10_ID38	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_132-LP3-16S-0132	Lavaux_2021-09-30_must_Plot9_Row3/Vine20_ID39	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_106-LP3-16S-0106	Lavaux_2021-09-30_must_Plot9_Row4/Vine10_ID40	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_100-LP3-16S-0100	Lavaux_2021-09-30_must_Plot9_Row4/Vine30_ID41	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_249-LP3-16S-0249	Lavaux_2021-09-30_must_Plot9_Row5/Vine20_ID42	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_108-LP3-16S-0108	Lavaux_2021-09-30_must_Plot9_Row5/Vine40_ID43	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_157-LP3-16S-0157	Lavaux_2021-09-30_must_Plot9_Row6/Vine10_ID44	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_136-LP3-16S-0136	Lavaux_2021-09-30_must_Plot9_Row6/Vine30_ID45	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_233-LP3-16S-0233	Lavaux_2021-09-30_must_Plot9_Row7/Vine20_ID46	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_138-LP3-16S-0138	Lavaux_2021-09-30_must_Plot9_Row7/Vine40_ID47	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_150-LP3-16S-0150	Lavaux_2021-09-30_must_Plot9_Row8/Vine10_ID48	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_073-LP3-16S-0073	Lavaux_2021-09-30_must_Plot9_Row8/Vine30_ID49	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_084-LP3-16S-0084	Lavaux_2021-09-30_must_Plot9_Row9/Vine20_ID50	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_009-LP3-16S-0009	Lavaux_2021-09-30_must_Plot9_Row9/Vine40_ID51	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364527_137-LP3-16S-0137	Lavaux_2021-09-30_must_Plot9_Row10/Vine10_ID52	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364528_341-LP3-16S-0917	Lavaux_2021-09-30_must_Plot9_Row10/Vine31_ID53	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
364528_339-LP3-16S-0915	Lavaux_2021-09-30_must_Plot9_Row11/Vine22_ID54	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200	2021	Year2021	0.0	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	NE	Cluster3	Cluster2	33	73.02254133079511	73.07758498023716	98.18154166666666	32.794125	16.570451256501585	1286.2540214285714	17.90258477499866	18.256629166666663	25.850772727272727	8.052083333333334	2900.218733549784	22.831881134138296
