id	SAMPLE_NAME	Fungal conc. (ng/uL)	Collection_ID	sample_type	Plot_ID	COLLECTION_DATE	Replicate	Time_point	Year	Year_Cat	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Coordinates	Latitude	Longitude	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	washed
364526_327-LP3-ITS-0903	Lavaux_2021-09-30_must_Plot17_Row6/Vine10_ID157	0.1	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_123-LP3-ITS-0123	Lavaux_2021-09-30_must_Plot17_Row6/Vine30_ID158a	7.0	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_023-LP3-ITS-0023	Lavaux_2021-09-30_must_Plot17_Row6/Vine30_ID158b	2.82	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_321-LP3-ITS-0897	Lavaux_2021-09-30_must_Plot17_Row7/Vine21_ID159	3.2	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_077-LP3-ITS-0077	Lavaux_2021-09-30_must_Plot17_Row7/Vine40_ID160	4.19	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_063-LP3-ITS-0063	Lavaux_2021-09-30_must_Plot17_Row8/Vine10_ID161	6.46	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_193-LP3-ITS-0193	Lavaux_2021-09-30_must_Plot17_Row8/Vine32_ID162	3.55	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_126-LP3-ITS-0126	Lavaux_2021-09-30_must_Plot17_Row9/Vine20_ID163	9.64	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_152-LP3-ITS-0152	Lavaux_2021-09-30_must_Plot17_Row9/Vine40_ID164	1.22	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_180-LP3-ITS-0180	Lavaux_2021-09-30_must_Plot17_Row10/Vine10_ID165	5.96	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_195-LP3-ITS-0195	Lavaux_2021-09-30_must_Plot17_Row10/Vine30_ID166	1.87	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_183-LP3-ITS-0183	Lavaux_2021-09-30_must_Plot17_Row11/Vine20_ID167	16.29	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_135-LP3-ITS-0135	Lavaux_2021-09-30_must_Plot17_Row11/Vine40_ID168	5.84	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_266-LP3-ITS-0266	Lavaux_2021-09-30_must_Plot17_Row12/Vine10_ID169	7.86	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_030-LP3-ITS-0030	Lavaux_2021-09-30_must_Plot17_Row12/Vine30_ID170	5.18	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_003-LP3-ITS-0003	Lavaux_2021-09-30_must_Plot17_Row13/Vine20_ID171	13.36	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_099-LP3-ITS-0099	Lavaux_2021-09-30_must_Plot17_Row13/Vine40_ID172	4.58	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_113-LP3-ITS-0113	Lavaux_2021-09-30_must_Plot17_Row14/Vine10_ID173	7.01	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_191-LP3-ITS-0191	Lavaux_2021-09-30_must_Plot17_Row14/Vine30_ID174	13.76	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_064-LP3-ITS-0064	Lavaux_2021-09-30_must_Plot17_Row15/Vine21_ID175	5.34	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_226-LP3-ITS-0226	Lavaux_2021-09-30_must_Plot17_Row15/Vine40_ID176	1.26	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_202-LP3-ITS-0202	Lavaux_2021-09-30_must_Plot17_Row16/Vine10_ID177	2.58	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_156-LP3-ITS-0156	Lavaux_2021-09-30_must_Plot17_Row16/Vine30_ID178	1.25	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_325-LP3-ITS-0901	Lavaux_2021-09-30_must_Plot17_Row17/Vine20_ID179	0.001	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_042-LP3-ITS-0042	Lavaux_2021-09-30_must_Plot17_Row17/Vine40_ID180	7.54	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_097-LP3-ITS-0097	Lavaux_2021-09-30_must_Plot17_Row18/Vine20_ID182	1.75	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_140-LP3-ITS-0140	Lavaux_2021-09-30_must_Plot17_Row18/Vine30_ID183	2.11	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_323-LP3-ITS-0899	Lavaux_2021-09-30_must_Plot17_Row18/Vine40_ID184	4.3	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_337-LP3-ITS-0913	Lavaux_2021-09-30_must_Plot18_Row2/Vine7_ID185	0.3	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364525_096-LP3-ITS-0096	Lavaux_2021-09-30_must_Plot18_Row3/Vine14_ID186	7.31	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364525_090-LP3-ITS-0090	Lavaux_2021-09-30_must_Plot18_Row4/Vine8_ID187	17.98	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364525_181-LP3-ITS-0181	Lavaux_2021-09-30_must_Plot18_Row5/Vine14_ID188	4.91	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364525_078-LP3-ITS-0078	Lavaux_2021-09-30_must_Plot18_Row6/Vine7_ID189	3.63	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364525_187-LP3-ITS-0187	Lavaux_2021-09-30_must_Plot18_Row7/Vine14_ID190	2.39	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364526_328-LP3-ITS-0904	Lavaux_2021-09-30_must_Plot18_Row8/Vine7_ID191	1.2	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364525_081-LP3-ITS-0081	Lavaux_2021-09-30_must_Plot18_Row9/Vine14_ID192	7.58	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364525_188-LP3-ITS-0188	Lavaux_2021-09-30_must_Plot18_Row10/Vine7_ID193	1.75	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364525_086-LP3-ITS-0086	Lavaux_2021-09-30_must_Plot18_Row11/Vine14_ID194	8.86	Harvest_2021	must	Lavaux_Plot_18	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364525_149-LP3-ITS-0149	Lavaux_2021-09-30_must_Plot19_Row2/Vine5_ID195	2.17	Harvest_2021	must	Lavaux_Plot_19	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364525_173-LP3-ITS-0173	Lavaux_2021-09-30_must_Plot19_Row3/Vine10_ID196	3.53	Harvest_2021	must	Lavaux_Plot_19	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_335-LP3-ITS-0911	Lavaux_2021-09-30_must_Plot19_Row4/Vine5_ID197	1.9	Harvest_2021	must	Lavaux_Plot_19	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364525_013-LP3-ITS-0013	Lavaux_2021-09-30_must_Plot19_Row4/Vine11_ID198	18.2	Harvest_2021	must	Lavaux_Plot_19	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_322-LP3-ITS-0898	Lavaux_2021-09-30_must_Plot20_Row2/Vine11_ID199	1.8	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_091-LP3-ITS-0091	Lavaux_2021-09-30_must_Plot20_Row2/Vine30_ID200b	17.22	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_190-LP3-ITS-0190	Lavaux_2021-09-30_must_Plot20_Row3/Vine20_ID201	4.63	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_053-LP3-ITS-0053	Lavaux_2021-09-30_must_Plot20_Row4/Vine10_ID202	2.14	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_011-LP3-ITS-0011	Lavaux_2021-09-30_must_Plot20_Row4/Vine30_ID203	8.99	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_083-LP3-ITS-0083	Lavaux_2021-09-30_must_Plot20_Row5/Vine20_ID204	15.4	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_319-LP3-ITS-0895	Lavaux_2021-09-30_must_Plot20_Row6/Vine10_ID205	0.8	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_334-LP3-ITS-0910	Lavaux_2021-09-30_must_Plot20_Row6/Vine30_ID206	0.001	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_338-LP3-ITS-0914	Lavaux_2021-09-30_must_Plot20_Row7/Vine20_ID207	1.1	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_040-LP3-ITS-0040	Lavaux_2021-09-30_must_Plot20_Row8/Vine11_ID208	3.45	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_021-LP3-ITS-0021	Lavaux_2021-09-30_must_Plot20_Row8/Vine30_ID209	2.54	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_085-LP3-ITS-0085	Lavaux_2021-09-30_must_Plot20_Row9/Vine20_ID210	2.86	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_007-LP3-ITS-0007	Lavaux_2021-09-30_must_Plot20_Row10/Vine10_ID211	4.97	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_147-LP3-ITS-0147	Lavaux_2021-09-30_must_Plot20_Row10/Vine30_ID212	3.39	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_010-LP3-ITS-0010	Lavaux_2021-09-30_must_Plot20_Row11/Vine20_ID213	6.21	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_055-LP3-ITS-0055	Lavaux_2021-09-30_must_Plot20_Row12/Vine11_ID214	7.63	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_045-LP3-ITS-0045	Lavaux_2021-09-30_must_Plot20_Row13/Vine20_ID215	5.22	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_331-LP3-ITS-0907	Lavaux_2021-09-30_must_Plot20_Row14/Vine10_ID216	1.7	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_104-LP3-ITS-0104	Lavaux_2021-09-30_must_Plot20_Row15/Vine5_ID217	8.9	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_102-LP3-ITS-0102	Lavaux_2021-09-30_must_Plot20_Row16/Vine10_ID218	5.85	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_324-LP3-ITS-0900	Lavaux_2021-09-30_must_Plot20_Row16/Vine20_ID219	2.0	Harvest_2021	must	Lavaux_Plot_20	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_321-LP3-ITS-0321	Lavaux_2021-08-31_soil_Plot4	7.55	Veraison_2021	soil	Lavaux_Plot_4	2021-08-31 00:00:00 +0200		Veraison	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_259-LP3-ITS-0835	Lavaux_2021-08-31_soil_Plot5	0.001	Veraison_2021	soil	Lavaux_Plot_5	2021-08-31 00:00:00 +0200		Veraison	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_322-LP3-ITS-0322	Lavaux_2021-08-31_soil_Plot9	7.56	Veraison_2021	soil	Lavaux_Plot_9	2021-08-31 00:00:00 +0200		Veraison	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
