id	SAMPLE_NAME	sample_type	Plot_ID	COLLECTION_DATE	Year	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Must_Oechsle	Wine_Tartatic_Acid	Wine_Malic_Acid	Wine_Glucose	Wine_Fructose	Wine_Lactic_Acid	Wien_Glycerol	Wine_Acetic_Acid
364526_124-LP3-ITS-0700	Lavaux_2023-08-24_bark_Plot13	bark	Lavaux_Plot_13	24.08.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_128-LP3-ITS-0704	Lavaux_2023-08-24_bark_Plot14	bark	Lavaux_Plot_14	24.08.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_127-LP3-ITS-0703	Lavaux_2023-08-24_bark_Plot15	bark	Lavaux_Plot_15	24.08.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_122-LP3-ITS-0698	Lavaux_2023-08-24_bark_Plot19	bark	Lavaux_Plot_19	24.08.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_120-LP3-ITS-0696	Lavaux_2023-08-24_bark_Plot20	bark	Lavaux_Plot_20	24.08.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_123-LP3-ITS-0699	Lavaux_2023-08-24_bark_Plot17	bark	Lavaux_Plot_17	24.08.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_138-LP3-ITS-0714	Lavaux_2023-08-24_leaf_Plot4	leaf	Lavaux_Plot_4	24.08.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_143-LP3-ITS-0719	Lavaux_2023-08-24_leaf_Plot5	leaf	Lavaux_Plot_5	24.08.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_137-LP3-ITS-0713	Lavaux_2023-08-24_leaf_Plot9	leaf	Lavaux_Plot_9	24.08.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_139-LP3-ITS-0715	Lavaux_2023-08-24_leaf_Plot12	leaf	Lavaux_Plot_12	24.08.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364526_145-LP3-ITS-0721	Lavaux_2023-08-24_leaf_Plot13	leaf	Lavaux_Plot_13	24.08.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_146-LP3-ITS-0722	Lavaux_2023-08-24_leaf_Plot14	leaf	Lavaux_Plot_14	24.08.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_136-LP3-ITS-0712	Lavaux_2023-08-24_leaf_Plot15	leaf	Lavaux_Plot_15	24.08.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_144-LP3-ITS-0720	Lavaux_2023-08-24_leaf_Plot19	leaf	Lavaux_Plot_19	24.08.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_134-LP3-ITS-0710	Lavaux_2023-08-24_leaf_Plot20	leaf	Lavaux_Plot_20	24.08.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_142-LP3-ITS-0718	Lavaux_2023-08-24_leaf_Plot17	leaf	Lavaux_Plot_17	24.08.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_242-LP3-ITS-0818	Lavaux_2023-08-24_must_Plot4	must	Lavaux_Plot_4	24.08.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_244-LP3-ITS-0820	Lavaux_2023-08-24_must_Plot5	must	Lavaux_Plot_5	24.08.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_248-LP3-ITS-0824	Lavaux_2023-08-24_must_Plot9	must	Lavaux_Plot_9	24.08.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_237-LP3-ITS-0813	Lavaux_2023-08-24_must_Plot12	must	Lavaux_Plot_12	24.08.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364526_250-LP3-ITS-0826	Lavaux_2023-08-24_must_Plot13	must	Lavaux_Plot_13	24.08.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_245-LP3-ITS-0821	Lavaux_2023-08-24_must_Plot14	must	Lavaux_Plot_14	24.08.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_233-LP3-ITS-0809	Lavaux_2023-08-24_must_Plot15	must	Lavaux_Plot_15	24.08.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_229-LP3-ITS-0805	Lavaux_2023-08-24_must_Plot19	must	Lavaux_Plot_19	24.08.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_239-LP3-ITS-0815	Lavaux_2023-08-24_must_Plot20	must	Lavaux_Plot_20	24.08.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_226-LP3-ITS-0802	Lavaux_2023-08-24_must_Plot17	must	Lavaux_Plot_17	24.08.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_030-LP3-ITS-0606	Lavaux_2023-08-24_soil_Plot4	soil	Lavaux_Plot_4	24.08.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_104-LP3-ITS-0680	Lavaux_2023-08-24_soil_Plot5	soil	Lavaux_Plot_5	24.08.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_111-LP3-ITS-0687	Lavaux_2023-08-24_soil_Plot9	soil	Lavaux_Plot_9	24.08.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_027-LP3-ITS-0603	Lavaux_2023-08-24_soil_Plot12	soil	Lavaux_Plot_12	24.08.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364526_110-LP3-ITS-0686	Lavaux_2023-08-24_soil_Plot13	soil	Lavaux_Plot_13	24.08.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_028-LP3-ITS-0604	Lavaux_2023-08-24_soil_Plot14	soil	Lavaux_Plot_14	24.08.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_031-LP3-ITS-0607	Lavaux_2023-08-24_soil_Plot15	soil	Lavaux_Plot_15	24.08.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_036-LP3-ITS-0612	Lavaux_2023-08-24_soil_Plot19	soil	Lavaux_Plot_19	24.08.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_112-LP3-ITS-0688	Lavaux_2023-08-24_soil_Plot20	soil	Lavaux_Plot_20	24.08.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_034-LP3-ITS-0610	Lavaux_2023-08-24_soil_Plot17	soil	Lavaux_Plot_17	24.08.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_213-LP3-ITS-0789	Lavaux_2023-09-20_must_Plot4_RepA	must	Lavaux_Plot_4	20.09.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_220-LP3-ITS-0796	Lavaux_2023-09-20_must_Plot4_RepB	must	Lavaux_Plot_4	20.09.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_210-LP3-ITS-0786	Lavaux_2023-09-20_must_Plot4_RepC	must	Lavaux_Plot_4	20.09.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_196-LP3-ITS-0772	Lavaux_2023-09-20_must_Plot4_RepD	must	Lavaux_Plot_4	20.09.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_195-LP3-ITS-0771	Lavaux_2023-09-20_must_Plot4_RepE	must	Lavaux_Plot_4	20.09.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_234-LP3-ITS-0810	Lavaux_2023-09-20_must_Plot5_RepA	must	Lavaux_Plot_5	20.09.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_240-LP3-ITS-0816	Lavaux_2023-09-20_must_Plot5_RepB	must	Lavaux_Plot_5	20.09.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_243-LP3-ITS-0819	Lavaux_2023-09-20_must_Plot5_RepC	must	Lavaux_Plot_5	20.09.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_238-LP3-ITS-0814	Lavaux_2023-09-20_must_Plot5_RepD	must	Lavaux_Plot_5	20.09.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_252-LP3-ITS-0828	Lavaux_2023-09-20_must_Plot5_RepE	must	Lavaux_Plot_5	20.09.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_228-LP3-ITS-0804	Lavaux_2023-09-20_must_Plot9_RepA	must	Lavaux_Plot_9	20.09.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_235-LP3-ITS-0811	Lavaux_2023-09-20_must_Plot9_RepB	must	Lavaux_Plot_9	20.09.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_246-LP3-ITS-0822	Lavaux_2023-09-20_must_Plot9_RepC	must	Lavaux_Plot_9	20.09.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_254-LP3-ITS-0830	Lavaux_2023-09-20_must_Plot9_RepD	must	Lavaux_Plot_9	20.09.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_232-LP3-ITS-0808	Lavaux_2023-09-20_must_Plot9_RepE	must	Lavaux_Plot_9	20.09.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_202-LP3-ITS-0778	Lavaux_2023-09-20_must_Plot12_RepA	must	Lavaux_Plot_12	20.09.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364526_224-LP3-ITS-0800	Lavaux_2023-09-20_must_Plot12_RepB	must	Lavaux_Plot_12	20.09.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364526_218-LP3-ITS-0794	Lavaux_2023-09-20_must_Plot12_RepC	must	Lavaux_Plot_12	20.09.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364526_209-LP3-ITS-0785	Lavaux_2023-09-20_must_Plot12_RepD	must	Lavaux_Plot_12	20.09.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364526_207-LP3-ITS-0783	Lavaux_2023-09-20_must_Plot12_RepE	must	Lavaux_Plot_12	20.09.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364526_193-LP3-ITS-0769	Lavaux_2023-09-20_must_Plot13_RepA	must	Lavaux_Plot_13	20.09.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_203-LP3-ITS-0779	Lavaux_2023-09-20_must_Plot13_RepB	must	Lavaux_Plot_13	20.09.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_200-LP3-ITS-0776	Lavaux_2023-09-20_must_Plot13_RepC	must	Lavaux_Plot_13	20.09.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_212-LP3-ITS-0788	Lavaux_2023-09-20_must_Plot13_RepD	must	Lavaux_Plot_13	20.09.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_221-LP3-ITS-0797	Lavaux_2023-09-20_must_Plot13_RepE	must	Lavaux_Plot_13	20.09.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_231-LP3-ITS-0807	Lavaux_2023-09-20_must_Plot14_RepA	must	Lavaux_Plot_14	20.09.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_241-LP3-ITS-0817	Lavaux_2023-09-20_must_Plot14_RepB	must	Lavaux_Plot_14	20.09.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_253-LP3-ITS-0829	Lavaux_2023-09-20_must_Plot14_RepC	must	Lavaux_Plot_14	20.09.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_251-LP3-ITS-0827	Lavaux_2023-09-20_must_Plot14_RepD	must	Lavaux_Plot_14	20.09.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_236-LP3-ITS-0812	Lavaux_2023-09-20_must_Plot14_RepE	must	Lavaux_Plot_14	20.09.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_194-LP3-ITS-0770	Lavaux_2023-09-20_must_Plot15_RepA	must	Lavaux_Plot_15	20.09.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_222-LP3-ITS-0798	Lavaux_2023-09-20_must_Plot15_RepB	must	Lavaux_Plot_15	20.09.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_199-LP3-ITS-0775	Lavaux_2023-09-20_must_Plot15_RepC	must	Lavaux_Plot_15	20.09.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_214-LP3-ITS-0790	Lavaux_2023-09-20_must_Plot15_RepD	must	Lavaux_Plot_15	20.09.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_208-LP3-ITS-0784	Lavaux_2023-09-20_must_Plot15_RepE	must	Lavaux_Plot_15	20.09.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_206-LP3-ITS-0782	Lavaux_2023-09-20_must_Plot19_RepA	must	Lavaux_Plot_19	20.09.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_198-LP3-ITS-0774	Lavaux_2023-09-20_must_Plot19_RepB	must	Lavaux_Plot_19	20.09.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_217-LP3-ITS-0793	Lavaux_2023-09-20_must_Plot19_RepC	must	Lavaux_Plot_19	20.09.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_215-LP3-ITS-0791	Lavaux_2023-09-20_must_Plot19_RepD	must	Lavaux_Plot_19	20.09.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_201-LP3-ITS-0777	Lavaux_2023-09-20_must_Plot19_RepE	must	Lavaux_Plot_19	20.09.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_197-LP3-ITS-0773	Lavaux_2023-09-20_must_Plot20_RepA	must	Lavaux_Plot_20	20.09.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_211-LP3-ITS-0787	Lavaux_2023-09-20_must_Plot20_RepB	must	Lavaux_Plot_20	20.09.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_219-LP3-ITS-0795	Lavaux_2023-09-20_must_Plot20_RepC	must	Lavaux_Plot_20	20.09.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_204-LP3-ITS-0780	Lavaux_2023-09-20_must_Plot20_RepD	must	Lavaux_Plot_20	20.09.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_216-LP3-ITS-0792	Lavaux_2023-09-20_must_Plot20_RepE	must	Lavaux_Plot_20	20.09.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_249-LP3-ITS-0825	Lavaux_2023-09-20_must_Plot17_RepA	must	Lavaux_Plot_17	20.09.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_230-LP3-ITS-0806	Lavaux_2023-09-20_must_Plot17_RepB	must	Lavaux_Plot_17	20.09.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_225-LP3-ITS-0801	Lavaux_2023-09-20_must_Plot17_RepC	must	Lavaux_Plot_17	20.09.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_227-LP3-ITS-0803	Lavaux_2023-09-20_must_Plot17_RepD	must	Lavaux_Plot_17	20.09.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_247-LP3-ITS-0823	Lavaux_2023-09-20_must_Plot17_RepE	must	Lavaux_Plot_17	20.09.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_573-LP3-ITS-1149	MV_Must_Plot12_2022-09-13	MV-must	Lavaux_Plot_12	13.09.2022	2022	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	71.0	1.57	0.05	0.2	0.2	0.61	4.56	0.29
364526_571-LP3-ITS-1147	MV_Must_Plot13_2022-09-13	MV-must	Lavaux_Plot_13	13.09.2022	2022	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	74.0	1.13	0.05	0.2	0.2	0.56	4.19	0.23
364526_557-LP3-ITS-1133	MV_Must_Plot14_2022-09-13	MV-must	Lavaux_Plot_14	13.09.2022	2022	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	84.0	1.38	0.05	0.2	0.2	0.52	4.8	0.6
364526_561-LP3-ITS-1137	MV_Must_Plot15_2022-09-13	MV-must	Lavaux_Plot_15	13.09.2022	2022	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	75.0	1.66	0.05	0.2	0.2	0.44	4.53	0.37
364526_551-LP3-ITS-1127	MV_Must_Plot17_2022-09-13	MV-must	Lavaux_Plot_17	13.09.2022	2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	81.0	0.97	0.05	0.2	1.44	0.94	5.15	0.95
364526_560-LP3-ITS-1136	MV_Must_Plot19_2022-09-13	MV-must	Lavaux_Plot_19	13.09.2022	2022	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	73.0	0.81	0.05	0.2	0.2	0.81	4.54	0.43
364526_563-LP3-ITS-1139	MV_Must_Plot20_2022-09-13	MV-must	Lavaux_Plot_20	13.09.2022	2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	82.0	1.4	0.05	0.2	0.2	0.5	4.72	0.36
364526_569-LP3-ITS-1145	MV_Must_Plot4_2022-09-13	MV-must	Lavaux_Plot_4	13.09.2022	2022	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	80.0	1.3	0.05	0.2	0.2	0.52	4.73	0.33
364526_558-LP3-ITS-1134	MV_Must_Plot5_2022-09-13	MV-must	Lavaux_Plot_5	13.09.2022	2022	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	81.0	1.03	0.05	0.2	0.2	1.01	5.13	0.76
364526_564-LP3-ITS-1140	MV_Must_Plot9_2022-09-13	MV-must	Lavaux_Plot_9	13.09.2022	2022	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	76.0	1.12	0.05	0.2	0.2	0.58	4.75	0.71
