id	SAMPLE_NAME	Bacterial conc. (ng/uL)	Collection_ID	sample_type	Plot_ID	COLLECTION_DATE	Replicate	Time_point	Year	Year_Cat	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Coordinates	Latitude	Longitude	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	washed
364527_018-LP3-16S-0018	Lavaux_2021-09-30_must_Plot4_Row20/Vine30_ID23	2.5	Harvest_2021	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364527_058-LP3-16S-0058	Lavaux_2021-09-30_must_Plot4_Row21/Vine20_ID24	2.1	Harvest_2021	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364527_067-LP3-16S-0067	Lavaux_2021-09-30_must_Plot5_Row2/Vine10_ID25	1.7	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_008-LP3-16S-0008	Lavaux_2021-09-30_must_Plot5_Row2/Vine30_ID26	5.4	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_153-LP3-16S-0153	Lavaux_2021-09-30_must_Plot5_Row2/Vine50_ID27	2.4	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_131-LP3-16S-0131	Lavaux_2021-09-30_must_Plot5_Row3/Vine20_ID28	2.1	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_033-LP3-16S-0033	Lavaux_2021-09-30_must_Plot5_Row3/Vine40_ID29	2.1	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_038-LP3-16S-0038	Lavaux_2021-09-30_must_Plot5_Row4/Vine10_ID30	2.2	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_134-LP3-16S-0134	Lavaux_2021-09-30_must_Plot5_Row4/Vine31_ID31	2.5	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_037-LP3-16S-0037	Lavaux_2021-09-30_must_Plot5_Row4/Vine50_ID32	1.8	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_054-LP3-16S-0054	Lavaux_2021-09-30_must_Plot5_Row5/Vine20_ID33	2.8	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_059-LP3-16S-0059	Lavaux_2021-09-30_must_Plot5_Row5/Vine41_ID34	2.3	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_250-LP3-16S-0250	Lavaux_2021-09-30_must_Plot5_Row6/Vine12_ID35	2.8	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_066-LP3-16S-0066	Lavaux_2021-09-30_must_Plot5_Row6/Vine20_ID36	1.4	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364527_004-LP3-16S-0004	Lavaux_2021-09-30_must_Plot5_Row6/Vine30_ID37b	5.0	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364528_340-LP3-16S-0916	Lavaux_2021-09-30_must_Plot9_Row2/Vine10_ID38	3.7	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_132-LP3-16S-0132	Lavaux_2021-09-30_must_Plot9_Row3/Vine20_ID39	5.1	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_106-LP3-16S-0106	Lavaux_2021-09-30_must_Plot9_Row4/Vine10_ID40	4.7	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_100-LP3-16S-0100	Lavaux_2021-09-30_must_Plot9_Row4/Vine30_ID41	5.0	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_249-LP3-16S-0249	Lavaux_2021-09-30_must_Plot9_Row5/Vine20_ID42	3.3	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_108-LP3-16S-0108	Lavaux_2021-09-30_must_Plot9_Row5/Vine40_ID43	2.1	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_157-LP3-16S-0157	Lavaux_2021-09-30_must_Plot9_Row6/Vine10_ID44	2.6	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_136-LP3-16S-0136	Lavaux_2021-09-30_must_Plot9_Row6/Vine30_ID45	1.8	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_233-LP3-16S-0233	Lavaux_2021-09-30_must_Plot9_Row7/Vine20_ID46	2.1	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_138-LP3-16S-0138	Lavaux_2021-09-30_must_Plot9_Row7/Vine40_ID47	1.9	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_150-LP3-16S-0150	Lavaux_2021-09-30_must_Plot9_Row8/Vine10_ID48	2.6	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_073-LP3-16S-0073	Lavaux_2021-09-30_must_Plot9_Row8/Vine30_ID49	8.1	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_084-LP3-16S-0084	Lavaux_2021-09-30_must_Plot9_Row9/Vine20_ID50	6.2	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_009-LP3-16S-0009	Lavaux_2021-09-30_must_Plot9_Row9/Vine40_ID51	7.6	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_137-LP3-16S-0137	Lavaux_2021-09-30_must_Plot9_Row10/Vine10_ID52	1.8	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_341-LP3-16S-0917	Lavaux_2021-09-30_must_Plot9_Row10/Vine31_ID53	3.2	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364528_339-LP3-16S-0915	Lavaux_2021-09-30_must_Plot9_Row11/Vine22_ID54	3.7	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_039-LP3-16S-0039	Lavaux_2021-09-30_must_Plot9_Row11/Vine40_ID55	2.6	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364527_020-LP3-16S-0020	Lavaux_2021-09-30_must_Plot11_Row2/Vine10_ID56	2.7	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_177-LP3-16S-0177	Lavaux_2021-09-30_must_Plot11_Row2/Vine31_ID57	5.2	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_161-LP3-16S-0161	Lavaux_2021-09-30_must_Plot11_Row2/Vine51_ID58	1.5	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_179-LP3-16S-0179	Lavaux_2021-09-30_must_Plot11_Row3/Vine19_ID59	2.7	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_225-LP3-16S-0225	Lavaux_2021-09-30_must_Plot11_Row3/Vine40_ID60	1.7	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_258-LP3-16S-0258	Lavaux_2021-09-30_must_Plot11_Row4/Vine10_ID61	1.7	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_145-LP3-16S-0145	Lavaux_2021-09-30_must_Plot11_Row4/Vine32_ID62	3.6	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_194-LP3-16S-0194	Lavaux_2021-09-30_must_Plot11_Row4/Vine50_ID63	6.2	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_257-LP3-16S-0257	Lavaux_2021-09-30_must_Plot11_Row5/Vine19_ID64	1.7	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_218-LP3-16S-0218	Lavaux_2021-09-30_must_Plot11_Row5/Vine41_ID65	1.7	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_005-LP3-16S-0005	Lavaux_2021-09-30_must_Plot11_Row6/Vine22_ID66	5.0	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_127-LP3-16S-0127	Lavaux_2021-09-30_must_Plot11_Row6/Vine40_ID67	1.9	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_082-LP3-16S-0082	Lavaux_2021-09-30_must_Plot11_Row7/Vine15_ID68	4.6	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_154-LP3-16S-0154	Lavaux_2021-09-30_must_Plot11_Row7/Vine30_ID69	2.3	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_162-LP3-16S-0162	Lavaux_2021-09-30_must_Plot11_Row7/Vine50_ID70	1.8	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364528_336-LP3-16S-0912	Lavaux_2021-09-30_must_Plot11_Row8/Vine11_ID71	1.5	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_217-LP3-16S-0217	Lavaux_2021-09-30_must_Plot11_Row8/Vine30_ID72	4.1	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_163-LP3-16S-0163	Lavaux_2021-09-30_must_Plot11_Row8/Vine50_ID73	1.6	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_041-LP3-16S-0041	Lavaux_2021-09-30_must_Plot11_Row9/Vine20_ID74	2.2	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_160-LP3-16S-0160	Lavaux_2021-09-30_must_Plot11_Row9/Vine40_ID75	6.3	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364527_169-LP3-16S-0169	Lavaux_2021-09-30_must_Plot12_Row2/Vine10_ID76	9.7	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_118-LP3-16S-0118	Lavaux_2021-09-30_must_Plot12_Row2/Vine30_ID77	2.8	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_028-LP3-16S-0028	Lavaux_2021-09-30_must_Plot12_Row2/Vine50_ID78	2.2	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_110-LP3-16S-0110	Lavaux_2021-09-30_must_Plot12_Row3/Vine41_ID80	2.5	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_141-LP3-16S-0141	Lavaux_2021-09-30_must_Plot12_Row3/Vine60_ID81	1.9	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_069-LP3-16S-0069	Lavaux_2021-09-30_must_Plot12_Row4/Vine10_ID82	1.6	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_012-LP3-16S-0012	Lavaux_2021-09-30_must_Plot12_Row4/Vine30_ID83	2.4	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_094-LP3-16S-0094	Lavaux_2021-09-30_must_Plot12_Row4/Vine50_ID84	6.1	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_164-LP3-16S-0164	Lavaux_2021-09-30_must_Plot12_Row5/Vine20_ID85	4.9	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_209-LP3-16S-0209	Lavaux_2021-09-30_must_Plot12_Row5/Vine40_ID86	5.5	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_182-LP3-16S-0182	Lavaux_2021-09-30_must_Plot12_Row5/Vine60_ID87	4.2	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364527_092-LP3-16S-0092	Lavaux_2021-09-30_must_Plot12_Row6/Vine11_ID88	6.4	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
